0 0
400000 0.166124
800000 0.345536
1200000 0.487227
1600000 0.719383
2000000 0.806097
2400000 1.01498
2800000 1.24496
3200000 1.5106
3600000 1.46806
4000000 1.67631
4400000 1.91485
4800000 2.11166
5200000 2.34108
5600000 2.58193
6000000 2.82843
6400000 3.10898
6800000 2.85215
7200000 3.06476
7600000 3.27799
8000000 3.49011
8400000 3.73093
8800000 3.92282
9200000 4.14908
9600000 4.37556
10000000 4.66431
10400000 4.86641
10800000 5.10908
11200000 5.34903
11600000 5.59532
