0 0
400000 0.097076
800000 0.205298
1200000 0.309781
1600000 0.429227
2000000 0.538046
2400000 0.651421
2800000 0.765841
3200000 0.883142
3600000 1.00774
4000000 1.13079
4400000 1.23534
4800000 1.35673
5200000 1.48331
5600000 1.60899
6000000 1.73237
6400000 1.85956
6800000 1.98569
7200000 2.0898
7600000 2.22835
8000000 2.32794
8400000 2.45234
8800000 2.58512
9200000 2.71357
9600000 2.86652
10000000 2.95001
10400000 3.09798
10800000 3.19877
11200000 3.34031
11600000 3.47065
