2 1e-06
3 2e-06
4 1e-06
5 3e-06
6 2e-06
7 5e-06
8 7e-06
9 2.1e-05
10 2.2e-05
11 4.1e-05
12 0.000188
13 0.000314
14 0.000313
15 0.001312
16 0.002511
17 0.005088
18 0.010698
19 0.020255
20 0.044663
