2 2e-06
3 2e-06
4 2e-06
5 3e-06
6 3e-06
7 3e-06
8 6e-06
9 1.1e-05
10 2e-05
11 2.9e-05
12 3.2e-05
13 0.000119
14 0.000136
15 0.000493
16 0.001411
17 0.002186
18 0.00363
19 0.00491
20 0.015191
